"id","sire","dam","generation","sex","tank","age","weight","period"
4262,3909,3898,10,2,1,2,396.5,10
4263,3909,3898,10,1,2,2,460.9,10
4264,3909,3898,10,2,4,2,471.5,11
4265,3909,3768,10,1,1,2,474.6,10
4266,3909,3768,10,2,1,2,452.8,10
4267,3909,3768,10,1,4,2,450.2,10
4268,3909,3768,10,2,1,2,353.2,11
4269,3909,3768,10,1,2,2,465,11
4270,3909,3768,10,2,2,2,330.2,10
4271,3909,3768,10,1,3,2,461.5,11
4272,3909,3768,10,2,3,2,343.7,11
4273,3909,3770,10,1,1,2,472.9,11
4274,3909,3770,10,2,4,2,356.2,10
4275,3909,3770,10,1,3,2,518.5,10
4276,3909,3770,10,2,2,2,462.5,11
4277,3909,3770,10,1,1,2,444.2,11
4278,3909,3770,10,2,2,2,500.2,11
4279,3909,3770,10,1,1,2,388.3,10
4280,3909,3770,10,2,4,2,388.2,11
4281,3793,3790,10,1,4,2,447.4,10
4282,3793,3790,10,2,3,2,408.5,10
4283,3793,3790,10,1,2,2,449.7,10
4284,3793,3790,10,2,4,2,393.8,11
4285,3793,3790,10,1,1,2,492.6,10
4286,3793,3790,10,2,1,2,390.1,10
4287,3793,3790,10,1,1,2,430.9,11
4288,3793,3790,10,2,1,2,463.5,10
4289,3793,3758,10,1,2,2,497.2,10
4290,3793,3758,10,2,4,2,495.9,10
4291,3793,3758,10,1,1,2,554.1,11
4292,3793,3758,10,2,4,2,409.4,11
4293,3793,3758,10,1,3,2,512.2,10
4294,3793,3758,10,2,1,2,563,10
4295,3793,3758,10,1,3,2,487.4,11
4296,3793,3758,10,2,4,2,524.3,10
4297,3793,3796,10,1,1,2,563.7,11
4298,3793,3796,10,2,4,2,406.9,10
4299,3793,3796,10,1,4,2,610,11
4300,3793,3796,10,2,4,2,471.8,10
4301,3793,3796,10,1,4,2,493.7,10
4302,3793,3796,10,2,1,2,449.5,10
4303,3793,3796,10,1,1,2,500.5,10
4304,3793,3796,10,2,4,2,486.6,11
4305,3793,3854,10,1,1,2,431.8,11
4306,3793,3854,10,2,4,2,415.5,10
4307,3793,3854,10,1,1,2,367.2,11
4308,3793,3854,10,2,4,2,352.8,11
4309,3793,3854,10,1,3,2,474.9,11
4310,3793,3854,10,2,4,2,339.2,10
4311,3793,3854,10,1,2,2,404.2,10
4312,3793,3854,10,2,2,2,364.2,10
4313,3793,3856,10,1,2,2,428.5,11
4314,3793,3856,10,2,4,2,437.3,10
4315,3793,3856,10,1,1,2,430.1,11
4316,3793,3856,10,2,3,2,404,11
4317,3793,3856,10,1,3,2,467.8,10
4318,3793,3856,10,2,4,2,401.1,10
4319,3793,3856,10,1,2,2,477.6,10
4320,3793,3856,10,2,2,2,460.2,11
4321,3631,3616,10,1,2,2,414.8,11
4322,3631,3616,10,2,3,2,519.3,11
4323,3631,3616,10,1,3,2,503.6,11
4324,3631,3616,10,2,3,2,489.6,10
4325,3631,3616,10,1,2,2,526.6,10
4326,3631,3616,10,2,1,2,464.8,10
4327,3631,3616,10,1,1,2,426.2,11
4328,3631,3616,10,2,3,2,476.5,10
4329,3631,3724,10,1,3,2,517,10
4330,3631,3724,10,2,1,2,486.8,11
4331,3631,3724,10,1,4,2,480.1,10
4332,3631,3724,10,2,1,2,492.9,10
4333,3631,3724,10,1,4,2,458,10
4334,3631,3724,10,2,3,2,485.9,11
4335,3631,3724,10,1,2,2,514.1,10
4336,3631,3724,10,2,4,2,477.8,11
4337,3631,3882,10,1,3,2,528.3,11
4338,3631,3882,10,2,3,2,470,10
4339,3631,3882,10,1,4,2,429.1,11
4340,3631,3882,10,2,2,2,452,10
4341,3631,3882,10,1,1,2,478.4,11
4342,3631,3882,10,2,3,2,494.1,10
4343,3631,3882,10,1,1,2,451.6,10
4344,3631,3882,10,2,2,2,392,10
4345,3631,3928,10,1,2,2,609.3,10
4346,3631,3928,10,2,1,2,568.9,10
4347,3631,3928,10,1,4,2,511.8,11
4348,3631,3928,10,2,2,2,539.2,10
4349,3631,3928,10,1,4,2,496.8,11
4350,3631,3928,10,2,4,2,548.4,10
4351,3631,3928,10,1,1,2,502.2,10
4352,3631,3928,10,2,3,2,500.4,11
4353,3631,3910,10,1,1,2,480.5,10
4354,3631,3910,10,2,2,2,460.2,11
4355,3631,3910,10,1,4,2,480.6,10
4356,3631,3910,10,2,4,2,438.3,10
4357,3631,3910,10,1,4,2,508.7,10
4358,3631,3910,10,2,2,2,424.5,10
4359,3631,3910,10,1,3,2,544.1,10
4360,3631,3910,10,2,1,2,513.9,10
4361,3905,3926,10,1,2,2,391.1,10
4362,3905,3926,10,2,3,2,408.3,11
4363,3905,3926,10,1,3,2,410.2,11
4364,3905,3926,10,2,1,2,372.2,11
4365,3905,3926,10,1,3,2,442.9,10
4366,3905,3926,10,2,4,2,308.2,10
4367,3905,3926,10,1,3,2,431.2,10
4368,3905,3926,10,2,2,2,418.1,11
4369,3905,3750,10,1,4,2,504,10
4370,3905,3750,10,2,2,2,407.3,11
4371,3905,3750,10,1,2,2,536,10
4372,3905,3750,10,2,3,2,519.6,11
4373,3905,3750,10,1,2,2,529.2,11
4374,3905,3750,10,2,4,2,417.6,11
4375,3905,3750,10,1,4,2,542.2,10
4376,3905,3750,10,2,3,2,508.5,11
4377,3905,3608,10,1,4,2,388,10
4378,3905,3608,10,2,2,2,443.3,10
4379,3905,3608,10,1,3,2,421.5,11
4380,3905,3608,10,2,2,2,464.4,11
4381,3905,3608,10,1,2,2,529.7,10
4382,3905,3608,10,2,3,2,482.7,11
4383,3905,3608,10,1,4,2,421.8,10
4384,3905,3608,10,2,1,2,492.9,10
4385,3905,3902,10,1,3,2,463,11
4386,3905,3902,10,2,3,2,479.6,11
4387,3905,3902,10,1,3,2,447.1,10
4388,3905,3902,10,2,4,2,389.1,11
4389,3905,3902,10,1,3,2,540.1,11
4390,3905,3902,10,2,3,2,444.1,10
4391,3905,3902,10,1,1,2,391.5,10
4392,3905,3902,10,2,1,2,387,11
4393,3905,3924,10,1,2,2,536,10
4394,3905,3924,10,2,1,2,408.5,10
4395,3905,3924,10,1,3,2,483.8,11
4396,3905,3924,10,2,3,2,392.3,11
4397,3905,3924,10,1,3,2,479.2,11
4398,3905,3924,10,2,4,2,355.8,11
4399,3905,3924,10,1,4,2,490.9,10
4400,3905,3924,10,2,3,2,523.4,10
