"id","sire","dam","gen","sex","tank","bwt","fwt","minl","period"
2586,2109,2342,6,2,2,183.3,156.9,642.7,7
2587,2109,2342,6,1,1,256.2,208.2,642.5,6
2588,2109,2342,6,2,4,193.9,165.3,560.7,7
2589,2109,2342,6,1,3,172.2,140.2,681.6,6
2590,2109,2342,6,2,4,207.4,192.8,631,6
2591,2109,2342,6,1,1,219.5,177.4,582.4,6
2592,2109,2342,6,2,2,233.9,166.1,648.2,6
2593,2109,2036,6,1,2,226.7,179.2,602,7
2594,2109,2036,6,2,1,192.7,112,596.8,7
2595,2109,2036,6,1,3,230.2,160.4,640.5,6
2596,2109,2036,6,2,2,260.9,134.2,638.5,6
2597,2109,2036,6,1,4,235.9,179.5,713.2,6
2598,2109,2036,6,2,1,226.5,145.5,626.1,6
2599,2109,2036,6,1,3,217.2,150.3,630.9,7
2600,2109,2036,6,2,4,203.7,117.5,597,6
2601,2107,2012,6,1,3,216.6,177.6,642.5,6
2602,2107,2012,6,2,3,269.5,152.6,591.1,6
2603,2107,2012,6,1,1,232.9,193.7,546.6,6
2604,2107,2012,6,2,4,203,187.9,537.7,6
2605,2107,2012,6,1,3,216.1,151,592.5,6
2606,2107,2012,6,2,1,202,190.4,602.5,7
2607,2107,2012,6,1,3,239.8,148.1,571,7
2608,2107,2012,6,2,2,196.5,117.7,581.1,7
2609,2107,2218,6,1,2,215.6,103.2,573.5,7
2610,2107,2218,6,2,2,252.5,221.4,596.6,7
2611,2107,2218,6,1,2,228.4,185.2,704.8,7
2612,2107,2218,6,2,4,177.4,139.8,604.6,7
2613,2107,2218,6,1,4,204.8,148,585.4,7
2614,2107,2218,6,2,4,259.5,147.3,612.2,7
2615,2107,2218,6,1,2,221.4,217.3,664.7,6
2616,2107,2218,6,2,4,175.2,127.3,641.1,6
2617,2107,2216,6,1,2,199.1,169.5,604.8,7
2618,2107,2216,6,2,4,208.1,212,563.4,7
2619,2107,2216,6,1,2,215.6,167.2,557.9,7
2620,2107,2216,6,2,3,211.5,155.8,595.9,6
2621,2107,2216,6,1,1,170.4,113.6,518,6
2622,2107,2216,6,2,2,220.1,154.7,569.5,6
2623,2107,2216,6,1,3,127.1,104.7,589.6,7
2624,2107,2216,6,2,2,239.7,131,583.1,6
2625,2107,2100,6,1,2,224.2,188.2,631,7
2626,2107,2100,6,2,2,232.7,151.1,649.5,6
2627,2107,2100,6,1,1,217,187.5,622.8,6
2628,2107,2100,6,2,4,178,142.4,558.4,7
2629,2107,2100,6,1,1,223.7,157,603.8,7
2630,2107,2100,6,2,4,201.6,144.2,585.5,6
2631,2107,2100,6,1,4,177.2,141,596.9,7
2632,2107,2100,6,2,1,206.1,104.1,547.7,7
2633,2107,2174,6,1,4,127.4,130.9,622.6,7
2634,2107,2174,6,2,2,230.1,125.7,633.7,7
2635,2107,2174,6,1,4,214.3,180.6,587.1,7
2636,2107,2174,6,2,2,215.2,148.3,642.4,6
2637,2107,2174,6,1,2,203.9,152.2,652.6,7
2638,2107,2174,6,2,2,186.4,141.6,556.7,7
2639,2107,2174,6,1,2,200.2,175.2,577.4,7
2640,2107,2174,6,2,3,196.6,145.9,658.5,6
2641,2221,2262,6,1,2,187,162.1,615.6,6
2642,2221,2262,6,2,4,169.8,108.1,571.3,7
2643,2221,2262,6,1,2,220.3,217.2,613.1,7
2644,2221,2262,6,2,3,221.7,148.1,589.9,6
2645,2221,2262,6,1,4,194.8,140.8,604,7
2646,2221,2262,6,2,1,241.2,150.8,572.3,7
2647,2221,2262,6,1,1,205.3,177.3,557.1,6
2648,2221,2262,6,2,1,225,148.2,586.9,6
2649,2221,2234,6,1,4,228,220.4,593.1,6
2650,2221,2234,6,2,4,185.7,99.9,629.6,7
2651,2221,2234,6,1,4,185.2,106.2,566.3,6
2652,2221,2234,6,2,3,239.1,143.2,538.8,6
2653,2221,2234,6,1,2,199.9,180.1,661.1,7
2654,2221,2234,6,2,2,250.3,178.2,656.5,7
2655,2221,2234,6,1,1,237.7,140,582.2,7
2656,2221,2234,6,2,1,230.8,90.9,522.3,7
2657,2221,2106,6,1,2,198,138.4,580.3,7
2658,2221,2106,6,2,2,258.4,163.2,580.3,7
2659,2221,2106,6,1,1,173.5,129.9,658.3,6
2660,2221,2106,6,2,2,210,149.5,593.8,6
2661,2221,2106,6,1,3,168.7,105.9,656.9,6
2662,2221,2106,6,2,1,243.1,139.8,582.3,7
2663,2221,2106,6,1,1,222.1,162.5,647.1,6
2664,2221,2106,6,2,1,196.3,158.4,589,7
2665,2221,2034,6,1,4,246.7,217.3,588.5,7
2666,2221,2034,6,2,3,203.5,137.5,612.6,7
2667,2221,2034,6,1,2,192,138.7,635.5,7
2668,2221,2034,6,2,2,232.6,109.3,557.4,7
2669,2221,2034,6,1,3,185.3,115.7,581.4,6
2670,2221,2034,6,2,3,218,97.6,598.9,6
2671,2221,2034,6,1,3,202.7,95.1,621.4,7
2672,2221,2034,6,2,1,219.8,131.8,603.5,7
2673,2221,2228,6,1,4,228.9,173,611.2,6
2674,2221,2228,6,2,3,201.7,138.3,591.8,7
2675,2221,2228,6,1,1,222.5,193.9,542.4,7
2676,2221,2228,6,2,2,206.6,125.3,570.3,6
2677,2221,2228,6,1,2,215.9,141.3,541.4,7
2678,2221,2228,6,2,1,237.9,127.7,568.2,7
2679,2221,2228,6,1,3,201.9,106.9,600.2,6
2680,2221,2228,6,2,1,248.9,113.2,562.2,7
2681,2111,2214,6,1,3,219.1,128.3,580.7,7
2682,2111,2214,6,2,1,237.1,169.7,579,7
2683,2111,2214,6,1,3,192.1,173.9,576.5,6
2684,2111,2214,6,2,2,260.3,179.9,547.8,7
2685,2111,2214,6,1,4,226.4,225.9,556.1,6
2686,2111,2214,6,2,3,231.1,127.5,592.3,6
2687,2111,2214,6,1,2,231.6,159.8,600.4,7
2688,2111,2214,6,2,2,223.6,189.5,622.1,7
2689,2111,2362,6,1,2,234.1,136.6,569.1,6
2690,2111,2362,6,2,4,230.5,179.3,568.4,6
2691,2111,2362,6,1,3,220.6,144.5,602.2,7
2692,2111,2362,6,2,2,240.9,175.5,522.5,7
2693,2111,2362,6,1,4,190.6,210,629.6,7
2694,2111,2362,6,2,3,202.6,151.4,602.8,6
2695,2111,2362,6,1,2,238.9,212.5,611.8,6
2696,2111,2362,6,2,2,267.8,188.2,579.1,7
2697,2111,2082,6,1,1,247,166.8,556.3,7
2698,2111,2082,6,2,2,231.1,129.8,611.4,7
2699,2111,2082,6,1,1,189.4,134.6,590,7
2700,2111,2082,6,2,1,211.1,165.5,671.4,6
2701,2111,2082,6,1,2,189.2,174.9,627.1,7
2702,2111,2082,6,2,2,223.2,182.1,653.4,6
2703,2111,2082,6,1,4,201.1,166.9,597,6
2704,2111,2082,6,2,3,238.6,141.7,596.1,6
2705,2111,2328,6,1,3,195.8,142.2,584.9,6
2706,2111,2328,6,2,3,248.6,113,568.6,6
2707,2111,2328,6,1,1,175.7,137.7,666.7,6
2708,2111,2328,6,2,1,184.7,154.5,600.7,7
2709,2111,2328,6,1,1,204.3,155.4,595.9,7
2710,2111,2328,6,2,4,204.3,158.9,672,6
2711,2111,2328,6,1,3,184.1,139,650.1,6
2712,2111,2328,6,2,4,206.6,148.6,595.2,6
2713,2111,2224,6,1,3,253.6,164.7,592.6,7
2714,2111,2224,6,2,3,170.9,103.4,574.6,7
2715,2111,2224,6,1,2,223.9,148.7,588.2,6
2716,2111,2224,6,2,3,237.3,150.5,588.5,7
2717,2111,2224,6,1,2,171.1,181.8,640.3,6
2718,2111,2224,6,2,3,218.6,207,612,6
2719,2111,2224,6,1,3,167.5,90.8,655.8,7
2720,2111,2224,6,2,2,211.5,101.2,557,6
2721,2213,2110,6,1,1,220,143.5,569.4,7
2722,2213,2110,6,2,2,202.5,137.9,534.5,6
2723,2213,2110,6,1,2,235.2,204.2,566.6,7
2724,2213,2110,6,2,1,214.9,206,593.9,7
2725,2213,2110,6,1,1,203,116.5,551.6,6
2726,2213,2110,6,2,4,204.9,162.4,554.5,7
2727,2213,2110,6,1,4,237.4,196.7,640.9,6
2728,2213,2110,6,2,2,231.2,144.8,618.3,6
2729,2213,2222,6,1,1,207.3,175.4,601.5,6
2730,2213,2222,6,2,2,229.8,109.2,561.9,6
2731,2213,2222,6,1,2,183.5,162,566.9,7
2732,2213,2222,6,2,4,242.2,118.2,575.9,7
2733,2213,2222,6,1,1,247.9,177.2,564.5,7
2734,2213,2222,6,2,1,208.8,135.1,501.1,6
2735,2213,2222,6,1,2,243.2,180.5,627.8,6
2736,2213,2222,6,2,3,186.9,116.1,613.4,7
2737,2213,2206,6,1,4,222.3,157.7,611.8,7
2738,2213,2206,6,2,1,188.9,98.1,590.4,7
2739,2213,2206,6,1,4,194.9,159.3,582,7
2740,2213,2206,6,2,3,222.7,149.1,609.5,6
2741,2213,2206,6,1,3,188.2,119,594.8,6
2742,2213,2206,6,2,1,214.5,74.5,508.3,7
2743,2213,2206,6,1,3,185.2,93.7,647.6,6
2744,2213,2206,6,2,1,193.2,129,540.5,6
2745,2213,2258,6,1,1,235.8,150.4,588.2,7
2746,2213,2258,6,2,2,233.3,156.2,504.2,6
2747,2213,2258,6,1,1,224.7,132.7,557.1,6
2748,2213,2258,6,2,2,269.3,181,567.2,6
2749,2213,2258,6,1,2,246,171.4,581.9,6
2750,2213,2258,6,2,2,199.7,160.8,519.9,7
2751,2213,2258,6,1,1,206.7,149.7,567.7,6
2752,2213,2258,6,2,4,239.4,173.4,550.3,6
2753,2213,2322,6,1,1,215.5,171.4,608.3,6
2754,2213,2322,6,2,1,219.1,184.9,636.9,6
2755,2213,2322,6,1,1,241.7,144,635,6
2756,2213,2322,6,2,4,160.6,142.9,610.5,6
2757,2213,2322,6,1,2,173.6,193.4,633.5,6
2758,2213,2322,6,2,1,200.1,137,557.6,7
2759,2213,2322,6,1,2,200.6,160.2,564.3,7
2760,2213,2322,6,2,1,218.6,180.3,497.8,7
2761,2099,2104,6,1,1,196.3,123.6,668.3,7
2762,2099,2104,6,2,1,203.4,139.8,552.6,7
2763,2099,2104,6,1,4,211.9,148.3,655.9,6
2764,2099,2104,6,2,2,215.3,167.8,653.3,6
2765,2099,2104,6,1,2,224.9,160.9,642.9,6
2766,2099,2104,6,2,4,195.6,147.9,637.4,7
2767,2099,2104,6,1,4,209.3,115.8,629.5,7
2768,2099,2104,6,2,3,184.3,151,615.2,7
2769,2099,2324,6,1,2,205,154.6,656.6,6
2770,2099,2324,6,2,4,195.9,125.8,538.9,6
2771,2099,2324,6,1,2,253.3,182.7,596.5,7
2772,2099,2324,6,2,4,200.7,153.1,578.1,7
2773,2099,2324,6,1,4,222.4,184.2,581.4,6
2774,2099,2324,6,2,2,243.1,171.6,630.2,7
2775,2099,2324,6,1,1,206.9,159.4,604.7,6
2776,2099,2324,6,2,2,226.7,179,571.5,6
2777,2099,2038,6,1,3,219.8,161,625.7,6
2778,2099,2038,6,2,4,190.9,114.3,638,7
2779,2099,2038,6,1,2,219.5,199.9,624,6
2780,2099,2038,6,2,1,244.3,165.2,603.3,6
2781,2099,2038,6,1,4,211.3,108.5,650,7
2782,2099,2038,6,2,1,243.9,166.9,579.4,6
2783,2099,2038,6,1,1,203.9,162.1,604.9,6
2784,2099,2038,6,2,3,230.1,116.2,606.2,6
2785,2099,2040,6,1,1,177.3,126.6,604.6,6
2786,2099,2040,6,2,2,238.8,183.7,557.8,6
2787,2099,2040,6,1,4,234.4,163.4,611.1,7
2788,2099,2040,6,2,1,220.6,172.1,614.6,7
2789,2099,2040,6,1,4,229.4,158.4,619.7,7
2790,2099,2040,6,2,3,194.7,143.1,612.1,7
2791,2099,2040,6,1,3,194.4,157.4,690.3,6
2792,2099,2040,6,2,4,228.4,143.9,539.6,6
2793,2099,2028,6,1,3,233.2,139.7,653.5,6
2794,2099,2028,6,2,1,222.9,132,602.5,6
2795,2099,2028,6,1,2,203,151.6,649.6,7
2796,2099,2028,6,2,2,245.3,158.7,664.1,7
2797,2099,2028,6,1,2,217.8,165.3,683.8,6
2798,2099,2028,6,2,3,211.3,117.7,587.8,7
2799,2099,2028,6,1,1,207.5,162.7,630.6,6
2800,2099,2028,6,2,3,259.6,156.8,577.8,6
2801,2485,2580,7,1,4,211.9,185.1,603.3,7
2802,2485,2580,7,2,3,246.2,117.2,551.3,8
2803,2485,2580,7,1,4,226.5,208.4,590.6,7
2804,2485,2580,7,2,4,213.8,109.7,593.1,7
2805,2485,2580,7,1,3,247.2,202.2,571,7
2806,2485,2580,7,2,3,197.2,85,630.4,8
2807,2485,2580,7,1,3,212.1,184.5,636,7
2808,2485,2580,7,2,1,254,148,608.2,7
2809,2485,2784,7,1,4,221.6,191.8,640.5,8
2810,2485,2784,7,2,4,217.9,113,594.1,8
2811,2485,2784,7,1,2,206.6,145.9,577.7,7
2812,2485,2784,7,2,3,230.3,134,613.8,8
2813,2485,2784,7,1,4,240.6,189.3,575.7,8
2814,2485,2784,7,2,3,217,133.3,568.7,8
2815,2485,2784,7,1,2,246.5,233.3,635.8,8
2816,2485,2784,7,2,1,223.7,159.4,607.1,7
2817,2485,2462,7,1,3,215.2,150.8,673.2,8
2818,2485,2462,7,2,4,203.6,175.9,528.9,8
2819,2485,2462,7,1,1,218.3,162.9,572.4,7
2820,2485,2462,7,2,3,221.5,134.3,624.8,8
2821,2485,2462,7,1,3,231.5,230.3,597,8
2822,2485,2462,7,2,1,201,118.5,597.7,8
2823,2485,2462,7,1,2,225.2,164.2,615.2,7
2824,2485,2462,7,2,3,180.1,136.1,557.4,7
2825,2485,2704,7,1,4,196.6,141.2,557.4,8
2826,2485,2704,7,2,4,231.9,164.7,486.6,7
2827,2485,2704,7,1,1,188.4,190.4,583.1,8
2828,2485,2704,7,2,2,272.7,203.8,618.4,8
2829,2485,2704,7,1,3,174.6,117.5,678.5,7
2830,2485,2704,7,2,1,219.7,151.3,591.5,8
2831,2485,2704,7,1,3,212.5,142.4,565.4,8
2832,2485,2704,7,2,2,282.3,167.7,574.1,8
2833,2485,2746,7,1,1,176.4,133.9,541,8
2834,2485,2746,7,2,2,201.1,157.5,584.6,8
2835,2485,2746,7,1,3,219.8,152.3,585.6,8
2836,2485,2746,7,2,1,243.9,173.1,557.5,7
2837,2485,2746,7,1,3,216.1,145.6,634.6,8
2838,2485,2746,7,2,3,196.8,192.9,584.7,7
2839,2485,2746,7,1,1,235,174.8,558.4,8
2840,2485,2746,7,2,1,190.1,149.8,530.8,7
2841,2597,2540,7,1,4,213.2,140.3,607.1,8
2842,2597,2540,7,2,4,220.6,170.8,603.2,7
2843,2597,2540,7,1,3,188.1,129.4,689,8
2844,2597,2540,7,2,1,198.9,111.4,630.3,8
2845,2597,2540,7,1,1,198.7,179.3,573.7,7
2846,2597,2540,7,2,1,225.1,166.4,563.3,8
2847,2597,2540,7,1,2,224.1,197.9,679.6,8
2848,2597,2540,7,2,2,228.3,102.6,656.1,7
2849,2597,2686,7,1,4,217.1,191,577,8
2850,2597,2686,7,2,2,251,180.5,593,7
2851,2597,2686,7,1,3,189,182.4,649.3,8
2852,2597,2686,7,2,2,239.1,117.7,621.1,7
2853,2597,2686,7,1,4,227,185.3,569,8
2854,2597,2686,7,2,1,200.2,143.8,526.9,8
2855,2597,2686,7,1,1,215.3,134.8,557.1,7
2856,2597,2686,7,2,2,234.3,163.9,611.7,8
2857,2597,2752,7,1,4,220.3,184.1,620.4,8
2858,2597,2752,7,2,3,228.8,154.6,623.8,7
2859,2597,2752,7,1,4,198.8,142.5,599.2,8
2860,2597,2752,7,2,3,254.6,111.8,608.9,7
2861,2597,2752,7,1,3,218.7,120.7,691.8,7
2862,2597,2752,7,2,2,208.2,132.3,650.1,8
2863,2597,2752,7,1,4,219.5,198.8,617.6,7
2864,2597,2752,7,2,1,217.8,146.5,518.2,8
2865,2597,2584,7,1,3,164.8,160.1,619.2,7
2866,2597,2584,7,2,2,252,180.7,627.1,8
2867,2597,2584,7,1,4,235.8,164,646.8,7
2868,2597,2584,7,2,2,188.2,107.2,610.9,7
2869,2597,2584,7,1,3,192.3,203.2,638.4,8
2870,2597,2584,7,2,2,224.1,187.1,593.4,8
2871,2597,2584,7,1,4,194.1,127.2,651.8,7
2872,2597,2584,7,2,1,223.4,158.8,627.9,8
2873,2597,2414,7,1,1,215.6,130,642,8
2874,2597,2414,7,2,1,212.9,155.2,564.1,8
2875,2597,2414,7,1,4,243.2,227.7,578.3,7
2876,2597,2414,7,2,4,256.8,65,552.1,8
2877,2597,2414,7,1,2,230.7,115.8,592.3,7
2878,2597,2414,7,2,4,225.6,147.2,556.7,7
2879,2597,2414,7,1,3,201.7,158.3,647.2,7
2880,2597,2414,7,2,3,232.2,132.1,677.5,8
2881,2487,2460,7,1,3,224.1,133.3,603.3,8
2882,2487,2460,7,2,4,201.8,96,586.7,7
2883,2487,2460,7,1,3,277.7,187.2,663.1,8
2884,2487,2460,7,2,2,215.8,154.5,585.6,8
2885,2487,2460,7,1,2,230.8,167.4,604.5,7
2886,2487,2460,7,2,1,183.6,116.6,620.5,8
2887,2487,2460,7,1,1,212.3,186.9,601,7
2888,2487,2460,7,2,2,250.9,126.2,646.4,7
2889,2487,2654,7,1,3,198.4,128.7,661,8
2890,2487,2654,7,2,2,218.1,172.9,651.1,7
2891,2487,2654,7,1,4,162.7,120.7,599.4,7
2892,2487,2654,7,2,3,225.3,162.2,572.6,7
2893,2487,2654,7,1,2,214.3,144.1,567,7
2894,2487,2654,7,2,2,229.1,123.3,595.1,8
2895,2487,2654,7,1,2,209.7,180,585.6,7
2896,2487,2654,7,2,1,221.5,139.2,581.7,7
2897,2487,2692,7,1,3,184.5,133,638.7,8
2898,2487,2692,7,2,4,218.7,119.7,608.7,8
2899,2487,2692,7,1,1,238.8,209,606.8,8
2900,2487,2692,7,2,1,246.1,215,579.2,8
2901,2487,2692,7,1,4,195,184.3,535.2,8
2902,2487,2692,7,2,2,214.8,173,546.9,7
2903,2487,2692,7,1,1,219.6,105.5,607.5,7
2904,2487,2692,7,2,3,230.6,141.5,576.9,8
2905,2487,2520,7,1,3,198.2,169.3,540.3,8
2906,2487,2520,7,2,4,202.4,114,520.1,8
2907,2487,2520,7,1,3,235.6,164.5,666.8,7
2908,2487,2520,7,2,2,228.7,155.8,658.2,7
2909,2487,2520,7,1,1,202,129,584.8,8
2910,2487,2520,7,2,3,249.9,138.2,672.7,8
2911,2487,2520,7,1,4,229.3,143.3,648.1,7
2912,2487,2520,7,2,2,223.3,162.6,585.3,8
2913,2487,2796,7,1,4,183.9,174.7,604.5,7
2914,2487,2796,7,2,4,227.7,135.4,554.4,7
2915,2487,2796,7,1,2,213.1,169.4,658.6,8
2916,2487,2796,7,2,4,196.7,152.4,494.1,8
2917,2487,2796,7,1,1,259.7,206.2,653.7,8
2918,2487,2796,7,2,2,216.7,151.4,568.3,7
2919,2487,2796,7,1,2,226.7,172.7,636.8,7
2920,2487,2796,7,2,1,199.9,114.9,539.3,7
2921,2727,2582,7,1,2,236.8,172.9,654,8
2922,2727,2582,7,2,1,232.4,131.5,582,7
2923,2727,2582,7,1,1,195.3,167.6,629.5,7
2924,2727,2582,7,2,2,250,157.3,585.1,7
2925,2727,2582,7,1,4,197.6,145.2,601.8,7
2926,2727,2582,7,2,2,253.5,163.1,667.4,8
2927,2727,2582,7,1,4,197.2,94.8,599.4,7
2928,2727,2582,7,2,3,209.5,145,690.8,7
2929,2727,2610,7,1,1,224.6,186.7,578.6,7
2930,2727,2610,7,2,4,257.7,175.5,580.3,8
2931,2727,2610,7,1,4,226.2,170.1,630.7,8
2932,2727,2610,7,2,1,236.5,145.1,601,7
2933,2727,2610,7,1,3,191.8,164.5,612.9,8
2934,2727,2610,7,2,2,239.2,146.6,633.5,8
2935,2727,2610,7,1,4,225.7,179.9,614.3,8
2936,2727,2610,7,2,2,168.6,115,642.3,7
2937,2727,2748,7,1,2,228.2,160.6,637.8,7
2938,2727,2748,7,2,1,255.3,148.2,581.7,8
2939,2727,2748,7,1,1,237.7,110,619.5,7
2940,2727,2748,7,2,2,266.3,179.3,579.1,8
2941,2727,2748,7,1,2,262.9,235.2,567.1,8
2942,2727,2748,7,2,3,216.2,135.2,653.4,8
2943,2727,2748,7,1,3,217.4,143.6,661.2,8
2944,2727,2748,7,2,1,206.9,135.2,605.5,7
2945,2727,2614,7,1,2,199.7,202,645,8
2946,2727,2614,7,2,4,184.2,161.9,633.3,7
2947,2727,2614,7,1,3,257.6,175.7,658.9,7
2948,2727,2614,7,2,1,211.4,126,612.8,8
2949,2727,2614,7,1,2,211,166.2,605.7,8
2950,2727,2614,7,2,1,211.1,123.5,589.7,8
2951,2727,2614,7,1,3,214.3,160.6,672.9,7
2952,2727,2614,7,2,2,222.1,162.1,589.2,8
2953,2727,2732,7,1,2,228.6,176.1,624.3,8
2954,2727,2732,7,2,4,239,203.8,610.5,8
2955,2727,2732,7,1,4,223,179.5,625.8,7
2956,2727,2732,7,2,4,196.4,112.5,562.5,7
2957,2727,2732,7,1,4,194.1,179.9,636,8
2958,2727,2732,7,2,4,213.6,143.5,592.8,8
2959,2727,2732,7,1,3,241.9,153.3,656.2,7
2960,2727,2732,7,2,3,240.3,72.9,611.2,8
2961,2713,2486,7,1,2,230.7,187.4,654.9,7
2962,2713,2486,7,2,2,217,138.8,541.1,8
2963,2713,2486,7,1,2,227.4,159.8,678.6,8
2964,2713,2486,7,2,2,247,126.2,615.6,8
2965,2713,2486,7,1,4,221.2,179.2,623.9,7
2966,2713,2486,7,2,4,220.1,140,559.4,8
2967,2713,2486,7,1,4,253.2,194.3,597.3,8
2968,2713,2486,7,2,3,247.3,124.1,583.9,8
2969,2713,2538,7,1,3,195.1,156.5,642,7
2970,2713,2538,7,2,2,247.6,161.5,582,7
2971,2713,2538,7,1,3,180.6,143.8,633.3,7
2972,2713,2538,7,2,1,203.2,123.6,635.6,7
2973,2713,2538,7,1,2,190.8,121.8,628.4,8
2974,2713,2538,7,2,4,211.3,155.7,594.9,8
2975,2713,2538,7,1,2,240.5,181.5,625.3,8
2976,2713,2538,7,2,4,216.8,153.6,607.6,8
2977,2713,2598,7,1,3,152.5,132.5,615.3,7
2978,2713,2598,7,2,3,215.8,118,569.4,7
2979,2713,2598,7,1,1,216,168.7,611.2,8
2980,2713,2598,7,2,3,222.3,184.5,673.8,7
2981,2713,2598,7,1,3,163.7,114.3,643,7
2982,2713,2598,7,2,1,217.3,87.4,569.4,7
2983,2713,2598,7,1,3,221.6,116.8,675.9,7
2984,2713,2598,7,2,3,170.6,129.6,600.2,8
2985,2713,2602,7,1,1,215.6,161.9,557,7
2986,2713,2602,7,2,4,189.5,129.7,632.3,7
2987,2713,2602,7,1,1,199.7,105.1,616.7,8
2988,2713,2602,7,2,1,211,88.2,539.4,7
2989,2713,2602,7,1,4,214.6,141.8,640.6,8
2990,2713,2602,7,2,4,199.8,121.9,589.9,8
2991,2713,2602,7,1,3,197.7,156.8,663.3,8
2992,2713,2602,7,2,2,206.9,112,545.9,8
2993,2713,2420,7,1,1,231.2,147.3,627.9,8
2994,2713,2420,7,2,4,194.4,152.6,527.5,7
2995,2713,2420,7,1,4,204.9,90.6,608.7,7
2996,2713,2420,7,2,2,246,149.2,606.9,7
2997,2713,2420,7,1,2,220.6,161.2,598.1,7
2998,2713,2420,7,2,1,197.4,139.8,586.4,8
2999,2713,2420,7,1,3,227.7,205.3,649,7
3000,2713,2420,7,2,2,236.2,151.5,630.1,8
3001,2655,2434,7,1,4,179.4,150.4,578.4,7
3002,2655,2434,7,2,4,193.9,150.2,588.7,8
3003,2655,2434,7,1,3,209.5,139.7,657.8,8
3004,2655,2434,7,2,1,219.9,156.1,560.3,8
3005,2655,2434,7,1,4,226.3,189.8,632.7,8
3006,2655,2434,7,2,1,184.4,185.2,532.2,7
3007,2655,2434,7,1,3,204.8,182.3,577.7,8
3008,2655,2434,7,2,3,189.7,164.9,667.8,8
3009,2655,2800,7,1,1,248.8,140.8,615.6,8
3010,2655,2800,7,2,2,244.5,116,629,8
3011,2655,2800,7,1,1,215.9,154.6,613.7,7
3012,2655,2800,7,2,4,231,135.8,561.5,8
3013,2655,2800,7,1,1,228.5,185.7,553.4,7
3014,2655,2800,7,2,1,201.7,95.7,592.6,7
3015,2655,2800,7,1,2,195.2,121.9,670.9,8
3016,2655,2800,7,2,2,211.3,118.2,614.8,8
3017,2655,2716,7,1,2,262.4,168.6,582.6,7
3018,2655,2716,7,2,3,217.5,75.7,616.6,7
3019,2655,2716,7,1,1,181.3,103.6,648.7,8
3020,2655,2716,7,2,1,211.6,139.1,544.4,8
3021,2655,2716,7,1,2,200.4,104.4,548.6,7
3022,2655,2716,7,2,1,215,184.8,568.2,7
3023,2655,2716,7,1,1,190.3,151,614,7
3024,2655,2716,7,2,3,199.3,127,575.1,8
3025,2655,2662,7,1,3,215.6,131.8,720.2,7
3026,2655,2662,7,2,2,245.5,143.3,654.1,7
3027,2655,2662,7,1,4,200.8,108.1,540.8,8
3028,2655,2662,7,2,2,263.4,167.9,630.3,8
3029,2655,2662,7,1,1,219.6,165.1,615,7
3030,2655,2662,7,2,3,184.5,113.2,568.6,7
3031,2655,2662,7,1,1,280.9,187,663.5,7
3032,2655,2662,7,2,2,228.6,161.1,592.8,7
3033,2655,2514,7,1,2,241.8,116.2,601.4,7
3034,2655,2514,7,2,1,224.6,152.9,642,7
3035,2655,2514,7,1,3,185.6,125.6,623.5,7
3036,2655,2514,7,2,1,204.8,135.7,619.2,8
3037,2655,2514,7,1,3,195.9,117.6,573.8,7
3038,2655,2514,7,2,2,256.7,163.8,655.5,7
3039,2655,2514,7,1,3,187.3,138.6,622.7,7
3040,2655,2514,7,2,1,229.7,136,610.2,7
3041,2749,2684,7,1,2,217.2,150.5,564.8,7
3042,2749,2684,7,2,2,260.7,161.9,576.8,7
3043,2749,2684,7,1,1,236.2,171.9,559.1,7
3044,2749,2684,7,2,4,219.7,154.6,596.1,7
3045,2749,2684,7,1,4,226.3,148.4,579.4,7
3046,2749,2684,7,2,1,213.5,158.9,548.6,8
3047,2749,2684,7,1,2,205.5,179.5,599,8
3048,2749,2684,7,2,4,235.9,153,491.3,8
3049,2749,2652,7,1,1,268.1,146.8,631.9,8
3050,2749,2652,7,2,1,215.9,124.5,578.5,8
3051,2749,2652,7,1,3,236.1,127.8,617.5,8
3052,2749,2652,7,2,3,258.9,139.2,552.1,7
3053,2749,2652,7,1,1,266.4,173.1,581.5,7
3054,2749,2652,7,2,2,309.6,149.1,552.5,7
3055,2749,2652,7,1,2,244.2,171,521.1,8
3056,2749,2652,7,2,3,234.2,127.2,563.3,7
3057,2749,2728,7,1,1,185.1,194.8,600.5,8
3058,2749,2728,7,2,4,213.7,155.7,593.5,7
3059,2749,2728,7,1,4,209.1,175.1,550.5,7
3060,2749,2728,7,2,1,272.8,176.5,585.1,8
3061,2749,2728,7,1,3,226.2,93,637.9,8
3062,2749,2728,7,2,3,252.7,165,614.5,7
3063,2749,2728,7,1,2,220.8,138.3,530.5,7
3064,2749,2728,7,2,1,225.5,132.2,473.8,8
3065,2749,2482,7,1,2,238.1,162.5,608.5,7
3066,2749,2482,7,2,3,264.5,163.5,592.8,8
3067,2749,2482,7,1,4,210.8,126.4,617.1,8
3068,2749,2482,7,2,3,235,73.9,547.3,8
3069,2749,2482,7,1,3,220.4,154,638.1,7
3070,2749,2482,7,2,3,210.8,149.8,585.8,8
3071,2749,2482,7,1,2,241.6,187.7,542.1,7
3072,2749,2482,7,2,4,219.2,179.3,500.4,7
3073,2749,2542,7,1,1,203.6,162.5,545.3,8
3074,2749,2542,7,2,3,202.7,139,554.6,8
3075,2749,2542,7,1,4,223.2,132.9,607.3,7
3076,2749,2542,7,2,2,212.4,157.7,591.6,7
